هل هذا الطعام منخفض السعرات الحرارية ؟	MSA
أية حافلة يجب أن آخذ إلى المحطة ؟	MSA
نعم , إنه هو . ولكن ستضطر إلى الدوران يسارا في إشارة المرور الثالثة وتستمر في ذلك الشارع حتى تصل إلى الطريق رقم ستة وستين .	MSA
أكون ممتنا جدا لو أخذتني إلى الشاطئ .	MSA
آسف . لقد اتصلت بالرقم الخطأ . هذه وكالة تانكيوشا الصحفية .	MSA
إننا سندفع الحساب ونغادر .	MSA
من فضلك أعط طفلك هذا الدواء الشراب , جرعة واحدة بعد كل وجبة .	MSA
هذا الموديل متوفر بمقاسات ثمانية وعشرين , وواحد وثلاثين وخمسة وثلاثين سنتيمترا .	MSA
أوه , يبدو كأنه قرعة .	MSA
هل يمكن أن أستعمل هاتفك ؟	MSA
أريد أن أعيد التأكيد على رحلتي إلى شيكاغو في السابع عشر .	MSA
أكلت كثيرا نوعا ما .	MSA
هل يمكن أن أتحدث إلى السيدة براون ؟	MSA
هذا البيت يبدو مريحا للمعيشة فيه , أليس كذلك ؟	MSA
محفظتي , جواز السفر ومتعلقات شخصية أخرى .	MSA
متى تغلقون ؟	MSA
هذا بالضبط ما كنت سأقوله .	MSA
نعم , أعتقد ذلك .	MSA
منزلك كبير . كم عدد الغرف ؟	MSA
استمتعنا بالعشاء .	MSA
أوو ، نعم ، من فضلك . أنا أتمنى أن لا يصابوا بدوار البحر .	MSA
ما هو موعد وصولنا المقدر ؟	MSA
سأغادر باكراً غداً ، لذلك أود أن أدفع الآن .	MSA
هو مشغول الآن .	MSA
هل الأجانب يمكنهم الحصول على الكتب في المكتبة ؟	MSA
هل من الممكن أن أمكث في غرفتي حتى الثانية مساءً ؟	MSA
ها - ها . صباح الخير حان دورك . إنه على ما يرام .	MSA
أود بعضاً من فيلم رقم ايه إس ايه لهذه الكاميرا ، من فضلك .	MSA
أين رسومات مونيت ؟	MSA
البيتزا لذيذة . من صنعها ؟	MSA
ما هو طعم هذا الطبق ؟	MSA
هم أيضاً غاليين .	MSA
متى يغادر القطار التالي إلى بوسطن ؟	MSA
يا له من راكب ماهر للأمواج .	MSA
أخشى أن تكون الأكمام قصيرة جدا .	MSA
هل يمكنك أن تريني كيف أضع الغاز ؟	MSA
هل أجرة الفندق تضم الإفطار ؟	MSA
هل هذا كل شيء ؟	MSA
إنه في نهاية هذا الطريق .	MSA
من فضلك ابدأ العداد .	MSA
غرفتي أبرد من اللازم .	MSA
سأعود إليك عندما تكون أقل انشغالاً .	MSA
أشعر بتحسن .	MSA
من فضلك أرني أين أنا على هذه الخريطة .	MSA
مائة بالمائة قطن .	MSA
أود أن أغير لغرفة تطل على المحيط . هل توجد أي رسوم إضافية ؟	MSA
كم ثمن إيجار نصف يوم للوحة ؟	MSA
العاشر من نوفمبر .	MSA
إنها لذيذة جداً .	MSA
متى سنقلع ؟	MSA
كيف عرفت السائق متى تريد أن تنزل ؟	MSA
أربعة وعشرين دولاراً . هل تريد المزيد ؟	MSA
عملت الحجز في طوكيو منذ شهر .	MSA
أشكرك من أعماق قلبي .	MSA
هل أنزل هنا لمركز روكفيلر ؟	MSA
من فضلك قس حجم حذائي .	MSA
إنها رائعة .	MSA
هل ستحدد موعداً للخروج معي ؟	MSA
من فضلك نظف هذا المعطف .	MSA
أود أن أؤجر قارب بمحرك .	MSA
أين قسم السيدات ؟	MSA
القهوة غير محسوبة .	MSA
في أي مجال كان من قبل ؟	MSA
اللعنة . اللعنة . اللعنة . اللعنة . لقد كبرت معتاداً على وجهها .	MSA
هل يجب أن أدفع الرسم الإضافي عندما أدخل مبنى ؟	MSA
جرحي يؤلمني .	MSA
أين المحطة ؟	MSA
عندي قشعريرة .	MSA
ثلاثة أيام .	MSA
لا أريد واحدة ضخمة .	MSA
سيكون هناك تأخير بسيط .	MSA
ما هي الفوارق بين هذه الفنادق ؟	MSA
كان عظيماً . شكراً .	MSA
هل لديك أي شيء لفترة أطول قليلاً ؟	MSA
تاريخ الانتهاء تسعة عشر من مارس تسعة وتسعين .	MSA
هل توجد أية كازينوهات جيدة ؟	MSA
هذه هي فلوس أقلام الحبر . فاتورة بمائة دولار .	MSA
أين قسم السيدات ؟	MSA
أين يمكن أن أركب القارب ؟	MSA
صديقي مصاب .	MSA
تبدو بصحة جيدة .	MSA
هل يمكنك أن تشذب شاربي ؟	MSA
لا يمكن أن أبيع هذه دون روشتة .	MSA
هل يمكن أن أحجز خمسة مقاعد في الصف نفسه .	MSA
أي سيارة ذات أداء أفضل ؟	MSA
لن تأخذ خصماً مهما حاولت .	MSA
هلا فتحت هذه الحقيبة ، من فضلك ؟ ماذا يوجد هنا .	MSA
أريد أن أعمل مكالمة مسافة طويلة إلى فندق هيلتون في بوسطن .	MSA
كن حذراً ، السقف منخفض .	MSA
لا أستطيع رؤية الشاشة جيداً من هنا ، هل يمكنني تبديل المقاعد لبعض الوقت ؟	MSA
لقد قمت بزيارة البحيرات الكبرى لأول مرة .	MSA
ثمة شئ خطأ في آلة التهوية هذه .	MSA
أحتاج إلى طيب .	MSA
كم المدة التي قضتها هي حتى الآن في المملكة المتحدة ؟	MSA
من المرجح أن محبا للإبداع الفني مثلك سيستمتع اللوحات الزيتية غير التقليدية وعروض الموسيقى بالشوارع .	MSA
كم الوقت ؟	MSA
يمكنك رؤية مبنى ابيض اللون ، أليس كذلك ؟ إنه أمام ذلك المبنى .	MSA
اليابانيون لا يأخذون إجازات طويلة .	MSA
اشعر كأن هناك تحديق في . هل من النادر رؤية شخص ياباني ؟	MSA
أي طريق يؤدي إلى مكتب البريد المركزي ؟	MSA
أين محطة أتوبيس جرايهاوند في هذه البلدة ؟	MSA
أليست المطاعم اليابانية في كيوتو غالية ، بالرغم من ذلك ؟	MSA
اعتقد أن هذا عالي قليلا بالنسبة لي .	MSA
أريد سعر الكتاب .	MSA
أين يمكنني شراء تذكرة للمترو ؟	MSA
سآخذ مقاعد درجة رجال أعمال ، أليس كذلك ؟	MSA
كم أجرة التاكسي من هذا الفندق إلى المحطة ؟	MSA
هل لي بهذه وهذه ، من فضلك ؟	MSA
يقولون أن اليابان دولة غنية جداً .	MSA
هل هناك أي غرف خالية في عربة النوم ؟	MSA
هذه هديه لصديق .	MSA
الثلج يجعل الطريق زلق .	MSA
لا أستطيع أن أجد كاميرتي .	MSA
هل لديك أي شئ لإعلانه ؟	MSA
هل رأيت معطف أزرق ؟ وضعته على هذا الكرسي .	MSA
أنا من طوكيو .	MSA
أريد بعض الغسول لإزالة كريم ريفلون .	MSA
لدي بعض الملابس للمغسلة .	MSA
سآخذ شيكولاتة ساخنة .	MSA
نستطيع أن نرتب لتنظيف غرفاتكم .	MSA
خاص من فضلك .	MSA
كم تكلفة الذهاب إلى فندق سي ؟	MSA
أود حجز مائدة لفردين في الساعة السابعة , من فضلك .	MSA
أريد بعض الكريم الليلي .	MSA
هل لك أن تغلف هذه كالهدية ؟	MSA
إنها الثالثة والربع .	MSA
سأخطط لإرسال فواتير حاجياتي اليومية ، لذا من فضلك أخبرني العنوان و اسم الشخص المسئول من فضلك .	MSA
هل لديك نفس هذا التصميم بكعب أعلى ؟	MSA
أريد جاكيت لطفل في العاشرة من العمر .	MSA
خذني إلى طريق أباي , من فضلك .	MSA
أنا متأكد أن لدى حجز .	MSA
سأرسلها لك ، لذا من فضلك انتظر هنا .	MSA
أشعر بصداع خفيف .	MSA
لقد استمتعت بالوجبة كثيراً جداً .	MSA
لا ، من فضلك اجلس وانتظر . سأعود بعد قليل .	MSA
هل لك أن ترسم لي خريطة , من فضلك ؟	MSA
لقد سرقت في شاطئ وايمانالو . من فضلك تعالى فوراً .	MSA
ماذا عن مائة دولار ؟	MSA
أريد هذا معبئاً .	MSA
أريد أن أقدم طلباً للحصول على إصدار جديد .	MSA
لقد دعمت الحكومة تنمية الصناعات .	MSA
أعتقد أن عمره أكثر من خمسين سنة .	MSA
هل لديك أيّ خرائط بسيطة للمدينة ؟	MSA
متى سيصل القطار إلى سان دييجو ، من فضلك ؟	MSA
آوه إلقاء نظرة على صندوقك .	MSA
أريد بعض الشامبو .	MSA
أنا أقيم في فندق هيلتون .	MSA
أشعر بحالة سيئة وغثيان .	MSA
لكنّي لدى موعد لرؤيتها في السّاعة الثّانية .	MSA
هل تذهب هذه السيارة إلى إدنبرة ؟	MSA
نعم ، رجاءً املأ هذه الاستمارة .	MSA
ما هو مقدار الرسوم للوزن الزائد ؟	MSA
في أي وقت يمكنني مغادرة الفندق ؟	MSA
فهمت الأمر .	MSA
سوف أطلب شخصاً ما .	MSA
السيارة جاءت لي من الجانب عند التقاطع .	MSA
إنه صندوق موسيقى .	MSA
أين الضاحية ؟	MSA
هل هناك جولة بالحافلة تجوب المدينة ؟	MSA
في أي وقت نبدأ ؟	MSA
حسنا ، يا سيدي . في الحجم المتوسط نعرض عليك فرو السمور من نوع " ميركوري " ، فهل ذلك يوافقك ؟	MSA
لقد تسببتّ في كَدْمة بالعَضَلة .	MSA
ولكن عليك أن تعدني بركل الكرة ، وليس أنا . موافق ؟	MSA
إلى أي مسافة يبعد أكثر ؟	MSA
هل لي في استعارة بعض البياضات ؟	MSA
من أي نوع من الجلد الصناعي صُنعت حقيبة السفر هذه ؟	MSA
لا أعتقد أن هذه السكينة نظيفة . أيمكنك أن تُحضر لي واحدة أخرى ؟	MSA
لقد اشتريت هذه من لحظة ، ولكن هلاً بدلت هذه بتلك ؟	MSA
بصراحة ، لا أتفق مع ذلك .	MSA
هل هذا هو الطريق الصحيح إلى المحطة المركزية ؟	MSA
قارب مع مرشد ، من فضلك .	MSA
أود أن أطلب بدلة داكنة من أجلي .	MSA
هذه المظلة يمكن استخدامها كعصا للسير .	MSA
من فضلك أرني جواز سفرك .	MSA
هل يوجد مكان يقبل تنظيف الملابس في أيام الآحاد ؟	MSA
سندويتشان برجر بالجبن ، من فضلك .	MSA
أية حافلة تذهب إلى ميامي ؟	MSA
ولكن لا ضرورة لدفع بقشيش .	MSA
بمقدورك أن ترى واحداً عند " كارينجي هول " .	MSA
لستُ معتمداً قانونياً .	MSA
ما هو الصنف المميز للمحل ؟	MSA
أودّ حجز موعد مع طبيب .	MSA
أنت لا تمانع في حضوري إلى منزلك ؟	MSA
يبدو أن ثمة مجالات للتحسينات .	MSA
أين مترو الأنفاق ؟	MSA
هل عندكم منه بحجم أصغر ؟	MSA
أين يمكنني الحصول على أسبرين ؟	MSA
ذلك الحد الأدنى للسعر .	MSA
من فضلك اعطني تصريحاً سارياً لمدة أسبوع .	MSA
هذا زميلي .	MSA
أي نوع من البنزين هناك ؟ السوبر ، أم العادي ، أما الخالي من الرصاص ؟	MSA
هنا واحد .	MSA
أنا مقبل على الإصابة بنوبة برد .	MSA
إنه سمك ثعبان مشوي مع مرقة خاصة فوق سلطانية من الأرز .	MSA
 دعونا نحتفل  ، هكذا قال وآخذني إلى بار . وقال إنه سيُجري مكالمة هاتفية وغادر ولم يعد أبداً وتحملت أنا وحدي عبء فاتورة ضخمة .	MSA
كم تكلّف هي لكل جالون ؟	MSA
كان معي جواز سفري وبطاقتي الائتمانية في جيبي .	MSA
الحجوزات في السابعة ، تحت اسم مانو .	MSA
ألا ترغب في فنجان شاي ؟	MSA
هل هناك طبيب للفندق أو واحد على صلة بالفندق .	MSA
إنه يقوم دائماً بالتسوق في شارع " بوند " .	MSA
جريدة باللغة الإنجليزية ، لطفاً .	MSA
هل هناك مكان يتم فيه عزف الموسيقي الريفية ؟	MSA
